time,dx,dy,dz
1725366470612,-0.010070241613851188,-0.012106060062897585,-0.005518580875815128
1725366470658,-0.009174729544942884,-0.012105385635336825,-0.0051608272590063994
1725366470773,-0.008283928518263227,-0.011855251393039596,-0.005064383162989284
1725366470815,-0.007373160350256935,-0.011588179194596626,-0.004945834324271665
1725366470934,-0.00643264531388294,-0.011467576005113925,-0.004596244474354728
1725366470976,-0.005480423164705852,-0.011528099072597126,-0.003962215113610359
1725366471095,-0.004558811081302634,-0.011678336322774416,-0.003145918938845502
1725366471142,-0.003716009153873986,-0.011762324594368797,-0.0023285375917966953
1725366471257,-0.0029825541003450683,-0.011646578477282506,-0.001661176918354216
1725366471302,-0.0023554512069060103,-0.011286378925523737,-0.001184073400787432
1725366471418,-0.001798743956601999,-0.010738067422079403,-0.0008167327630898225
1725366471460,-0.0012600830666879969,-0.01011622775948446,-0.00041812699137611786
1725366471579,-0.0006940648371205776,-0.009525913773486683,0.00012513826224375883
1725366471625,-8.009160713941858e-05,-0.00901078476191054,0.0008368872628710095
1725366471740,0.0005732833056252573,-0.008543021379434024,0.0016469337907245648
1725366471787,0.0012374466233174457,-0.008052836305189482,0.0024363200750866423
1725366471902,0.0018795095847896571,-0.007473895924236969,0.0030970582778470654
1725366471947,0.0024763418061931612,-0.006777793139569614,0.003570924407659123
1725366472064,0.003021473874931544,-0.005983520655656998,0.003853205296887768
1725366472106,0.003524450281051582,-0.0051453126775708406,0.003972344941590726
1725366472224,0.004005810781167175,-0.004332791852753937,0.0039685062534197055
1725366472269,0.0044913068776460405,-0.0036158630550372143,0.003887005136667257
1725366472384,0.005006753796473015,-0.0030565798904788597,0.003783569088001902
1725366472429,0.005572512606911534,-0.002700981358602516,0.003723746266204521
1725366472545,0.006196464596269196,-0.0025645565164721437,0.0037623539225858397
1725366472587,0.006866795040567502,-0.0026155526409623884,0.003909355108589189
1725366472707,0.007548587669454646,-0.002770641105038516,0.0041083023000113034
1725366472752,0.008188087862377727,-0.0029156149520406273,0.004252432691857612
1725366472868,0.008724685698267173,-0.00294780210755299,0.004238053464018561
1725366472914,0.009105743426152026,-0.002818395913715104,0.004023950844552638
1725366473029,0.009297299912046308,-0.0025481562092243984,0.0036558452417206045
1725366473071,0.009286327045917902,-0.0022051361806810442,0.0032370750362350786
1725366473190,0.009075691118644574,-0.0018580204332664422,0.0028648199016006333
1725366473234,0.008677113407877968,-0.0015344507194211391,0.002575217620074504
1725366473353,0.00810725164148711,-0.0012084768449581857,0.002331815889398567
1725366473396,0.00738822876679886,-0.0008203238848472129,0.002058919904184549
1725366473512,0.0065500623294417176,-0.0003125090018106404,0.0016930052424520708
1725366473554,0.0056314741406027465,0.00033778523075623455,0.0012222537755948802
1725366473673,0.0046773255856272095,0.0011016539548178478,0.0007009453367648219
1725366473718,0.0037330204904916487,0.001899556845871983,0.00023999489957510198
1725366473835,0.0028370784986348416,0.0026211122258609715,-2.396658900897352e-05
1725366473874,0.0020134841980441877,0.0031624395690755987,2.0225445641307663e-05
1725366473994,0.001266572018401734,0.003470897084377678,0.0003994684972191034
1725366474039,0.0005821813620093775,0.0035753899238079815,0.0010205035616178107
1725366474156,-6.278302325839368e-05,0.003580403615804952,0.0016882167884435305
1725366474202,-0.0006849006209570351,0.0036200458293791002,0.002181709248228216
1725366474318,-0.0012801526190759597,0.0037935871811898654,0.0023531542424677647
1725366474362,-0.0018193442739263656,0.0041173141275272045,0.002195474573396664
1725366474478,-0.0022567898518616705,0.004518740923726907,0.001841095993582425
1725366474518,-0.0025487971485727576,0.004874377530614397,0.0014945089667010468
1725366474640,-0.002673002884920522,0.005068329265536992,0.0013378616064828243
1725366474683,-0.0026393859475466173,0.005041366444673541,0.0014572049105310578
1725366474800,-0.0024886174054320107,0.004810748275619775,0.0018164944509404275
1725366474841,-0.0022795768738991798,0.004458261381421292,0.0022787617316653345
1725366474962,-0.0020715770826133604,0.004095115770511166,0.0026596671397332854
1725366475005,-0.001907350926192435,0.0038161647490567332,0.002797094055801503
1725366475123,-0.0018017982165498974,0.003658369719006032,0.002617864830033898
1725366475165,-0.0017399260138531586,0.0035805744782835642,0.002176224155022429
1725366475283,-0.0016849234666217584,0.0034774084238501416,0.0016408442428581466
1725366475324,-0.0015937050299523242,0.0032259815145404256,0.0012270625984595132
